id,key,value,type
21839680,reviewed,no,tiger
21839680,zip_left,60045,tiger
21839680,name_base,Stanford,tiger
21839680,name_type,Ct,tiger
21839680,zip_right,60045,tiger
21840835,name,North Elizabeth Lane,regular
21840835,highway,residential,regular
21840835,cfcc,A41,tiger
21840835,county,"Lake, IL",tiger
21840835,reviewed,no,tiger
21840835,zip_left,60010,tiger
21840835,name_base,Elizabeth,tiger
21840835,name_type,Ln,tiger
21840835,zip_right,60010,tiger
21840835,name_direction_prefix,N,tiger
21841643,name,Spruce Avenue,regular
21841643,highway,residential,regular
21841643,cfcc,A41,tiger
21841643,county,"Lake, IL",tiger
21841643,reviewed,no,tiger
21841643,zip_left,60045,tiger
21841643,name_base,Spruce,tiger
21841643,name_type,Ave,tiger
21841643,zip_right,60045,tiger
21841643,zip_left_1,60045,tiger
21842659,name,West Linden Lane,regular
21842659,highway,residential,regular
21842659,cfcc,A41,tiger
21842659,county,"Lake, IL",tiger
21842659,reviewed,no,tiger
21842659,zip_left,60047,tiger
21842659,name_base,Linden,tiger
21842659,name_type,Ln,tiger
21842659,zip_right,60047,tiger
21842659,name_direction_prefix,W,tiger
21843435,name,Lake Shore Court,regular
21843435,highway,residential,regular
21843435,cfcc,A41,tiger
21843435,county,"Lake, IL",tiger
21843435,reviewed,no,tiger
21843435,zip_left,60010,tiger
21843435,name_base,Lake Shore,tiger
21843435,name_type,Ct,tiger
21843435,zip_right,60010,tiger
21844362,name,Bunescu Court,regular
21844362,oneway,no,regular
21844362,highway,residential,regular
21844362,cfcc,A41,tiger
21844362,county,"Lake, IL",tiger
21844362,reviewed,no,tiger
21844362,zip_left,60089,tiger
21844362,name_base,Bunescu,tiger
21844362,name_type,Ct,tiger
21844362,zip_right,60089,tiger
21845493,name,Thackery Drive,regular
21845493,highway,residential,regular
21845493,cfcc,A41,tiger
21845493,county,"Lake, IL",tiger
21845493,reviewed,no,tiger
21845493,zip_left,60035,tiger
21845493,name_base,Thackery,tiger
21845493,name_type,Dr,tiger
21845493,zip_right,60035,tiger
21846615,name,Wildrose Court,regular
21846615,highway,residential,regular
21846615,cfcc,A41,tiger
21846615,county,"Lake, IL",tiger
21846615,reviewed,no,tiger
21846615,zip_left,60035,tiger
21846615,name_base,Wildrose,tiger
21846615,name_type,Ct,tiger
21846615,zip_right,60035,tiger
21847382,name,Anthony Avenue,regular
21847382,highway,residential,regular
21847382,cfcc,A41,tiger
21847382,county,"Lake, IL",tiger
21847382,reviewed,no,tiger
21847382,zip_left,60060,tiger
21847382,name_base,Anthony,tiger
21847382,name_type,Ave,tiger
21847382,zip_right,60060,tiger
21848423,name,East Summit Court,regular
21848423,highway,residential,regular
21848423,cfcc,A41,tiger
21848423,county,"Lake, IL",tiger
21848423,reviewed,no,tiger
21848423,zip_left,60015,tiger
21848423,name_base,Summit,tiger
21848423,name_type,Ct,tiger
21848423,zip_right,60015,tiger
21848423,name_direction_prefix,E,tiger
21849176,name,South Robinson Lane,regular
21849176,highway,residential,regular
21849176,cfcc,A41,tiger
21849176,county,"Lake, IL",tiger
21849176,reviewed,no,tiger
21849176,name_base,Robinson,tiger
21849176,name_type,Ln,tiger
21849176,name_direction_prefix,S,tiger
21850156,highway,residential,regular
21850156,maxspeed,25 mph,regular
21850156,name,Osage Street,regular
21850156,cfcc,A41,tiger
21850156,county,"Lake, IL",tiger
21850156,name_base,Osage,tiger
21850156,name_type,St,tiger
21850156,reviewed,no,tiger
21850156,zip_left,60084,tiger
21850156,zip_right,60084,tiger
21851168,name,Riverside Road,regular
21851168,bicycle,designated,regular
21851168,highway,residential,regular
21851168,cfcc,A41,tiger
21851168,county,"Lake, IL",tiger
21851168,reviewed,no,tiger
21851168,name_base,Riverside,tiger
21851168,name_type,Rd,tiger
21852112,name,Harvard Avenue,regular
21852112,highway,residential,regular
21852112,cfcc,A41,tiger
21852112,county,"Lake, IL",tiger
21852112,reviewed,no,tiger
21852112,zip_left,60060,tiger
21852112,name_base,Harvard,tiger
21852112,name_type,Ave,tiger
21852112,zip_right,60060,tiger
21852977,name,Bliss Lane,regular
21852977,oneway,no,regular
21852977,highway,residential,regular
21852977,cfcc,A41,tiger
21852977,county,"Lake, IL",tiger
21852977,reviewed,no,tiger
21852977,name_base,Bliss,tiger
21852977,name_type,Ln,tiger
21853781,name,Basswood Drive,regular
21853781,highway,residential,regular
21853781,cfcc,A41,tiger
21853781,county,"Lake, IL",tiger
21853781,reviewed,no,tiger
21853781,zip_left,60061,tiger
21853781,name_base,Basswood,tiger
21853781,name_type,Dr,tiger
21853781,zip_right,60061,tiger
21854522,name,West Hickory Street,regular
21854522,name_1,West Long Lane,regular
21854522,highway,residential,regular
21854522,cfcc,A41,tiger
21854522,county,"Lake, IL",tiger
21854522,reviewed,no,tiger
21854522,zip_left,60084,tiger
21854522,name_base,Hickory,tiger
21854522,name_type,St,tiger
21854522,zip_right,60084,tiger
21854522,name_base_1,Long,tiger
21854522,name_type_1,Ln,tiger
21854522,name_direction_prefix,W,tiger
21854522,name_direction_prefix_1,W,tiger
21855316,name,North Oakleaf Court,regular
21855316,highway,residential,regular
21855316,cfcc,A41,tiger
21855316,county,"Lake, IL",tiger
21855316,reviewed,no,tiger
21855316,zip_left,60060,tiger
21855316,name_base,Oakleaf,tiger
21855316,name_type,Ct,tiger
21855316,zip_right,60060,tiger
21855316,name_direction_prefix,N,tiger
21856978,name,Woodland Lane,regular
21856978,highway,residential,regular
21856978,cfcc,A41,tiger
21856978,county,"Lake, IL",tiger
21856978,reviewed,no,tiger
21856978,name_base,Woodland,tiger
21856978,name_type,Ln,tiger
21858442,name,Cherokee Road,regular
21858442,highway,residential,regular
21858442,cfcc,A41,tiger
21858442,tlid,119652121:119652168,tiger
21858442,county,"Lake, IL",tiger
21858442,source,tiger_import_dch_v0.6_20070810,tiger
21858442,reviewed,no,tiger
21858442,zip_left,60035,tiger
21858442,name_base,Cherokee,tiger
21858442,name_type,Rd,tiger
21858442,separated,no,tiger
21858442,zip_right,60035,tiger
21858442,upload_uuid,bulk_upload.pl-a3f719aa-591f-46e6-b2c3-39be1a1529ed,tiger
21860222,name,North Leibert Street,regular
21860222,highway,residential,regular
21860222,cfcc,A41,tiger
21860222,county,"Lake, IL",tiger
21860222,reviewed,no,tiger
21860222,name_base,Leibert,tiger
21860222,name_type,St,tiger
21860222,name_direction_prefix,N,tiger
21861536,highway,tertiary,regular
21861536,name,1st Street,regular
21861536,cfcc,A41,tiger
21861536,county,"Lake, IL",tiger
21861536,name_base,1st,tiger
21861536,name_type,St,tiger
21861536,reviewed,no,tiger
21861536,zip_left,60035,tiger
21861536,zip_right,60035,tiger
21863056,name,Lakeview Drive,regular
21863056,name_1,Lakeview Place,regular
21863056,highway,residential,regular
21863056,cfcc,A41,tiger
21863056,county,"Lake, IL",tiger
21863056,reviewed,no,tiger
21863056,zip_left,60010,tiger
21863056,name_base,Lakeview,tiger
21863056,name_type,Dr,tiger
21863056,zip_right,60010,tiger
21863056,name_base_1,Lakeview,tiger
21863056,name_type_1,Pl,tiger
21864240,name,Thomas Court,regular
21864240,highway,residential,regular
21864240,cfcc,A41,tiger
21864240,county,"Lake, IL",tiger
21864240,reviewed,no,tiger
21864240,zip_left,60084,tiger
21864240,name_base,Thomas,tiger
21864240,name_type,Ct,tiger
21864240,zip_right,60084,tiger
21865618,name,Kildeer Court,regular
21865618,highway,residential,regular
21865618,cfcc,A41,tiger
21865618,county,"Lake, IL",tiger
21865618,reviewed,no,tiger
21865618,zip_left,60047,tiger
21865618,name_base,Kildeer,tiger
21865618,name_type,Ct,tiger
21865618,zip_right,60047,tiger
21867111,name,McArthur Court,regular
21867111,highway,residential,regular
21867111,cfcc,A41,tiger
21867111,county,"Lake, IL",tiger
21867111,reviewed,no,tiger
21867111,name_base,McArthur,tiger
21867111,name_type,Ct,tiger
21868950,name,Jansen Lane,regular
21868950,highway,residential,regular
21868950,cfcc,A41,tiger
21868950,county,"Lake, IL",tiger
21868950,reviewed,no,tiger
21868950,zip_left,60061,tiger
21868950,name_base,Jansen,tiger
21868950,name_type,Ln,tiger
21868950,zip_right,60061,tiger
21870168,highway,tertiary,regular
21870168,name,West Cuba Road,regular
21870168,name_1,West Cuba Road; County Highway 42,regular
21870168,name_2,County Highway 42,regular
21870168,cfcc,A41,tiger
21870168,county,"Lake, IL",tiger
21870168,name_base,Stoneybrook; Cuba,tiger
21870168,name_base_1,Cuba; County Highway 42,tiger
21870168,name_base_2,County Highway 42,tiger
21870168,name_direction_prefix,N; W,tiger
21870168,name_direction_prefix_1,W,tiger
21870168,name_type,Ct; Rd,tiger
21870168,name_type_1,Rd,tiger
21870168,reviewed,no,tiger
21870168,zip_left,60047,tiger
21870168,zip_right,60047,tiger
21871779,name,Harvest Drive,regular
21871779,highway,residential,regular
21871779,cfcc,A41,tiger
21871779,county,"Lake, IL",tiger
21871779,reviewed,no,tiger
21871779,zip_left,60047,tiger
21871779,name_base,Harvest,tiger
21871779,name_type,Dr,tiger
21871779,zip_right,60047,tiger
21872795,name,Birchwood Court,regular
21872795,highway,residential,regular
21872795,cfcc,A41,tiger
21872795,county,"Lake, IL",tiger
21872795,reviewed,no,tiger
21872795,zip_left,60061,tiger
21872795,name_base,Birchwood,tiger
21872795,name_type,Ct,tiger
21872795,zip_right,60061,tiger
21873773,name,Schuldt Drive,regular
21873773,highway,residential,regular
21873773,cfcc,A41,tiger
21873773,county,"Lake, IL",tiger
21873773,reviewed,no,tiger
21873773,zip_left,60047,tiger
21873773,name_base,Schuldt,tiger
21873773,name_type,Dr,tiger
21873773,zip_right,60047,tiger
21874519,name,North Grandview Drive,regular
21874519,highway,residential,regular
21874519,cfcc,A41,tiger
21874519,county,"Lake, IL",tiger
21874519,reviewed,no,tiger
21874519,zip_left,60010,tiger
21874519,name_base,Grandview,tiger
21874519,name_type,Dr,tiger
21874519,zip_right,60010,tiger
21874519,zip_left_1,60010,tiger
21874519,zip_right_1,60010,tiger
21874519,name_direction_prefix,N,tiger
21875412,name,Haverton Drive,regular
21875412,highway,residential,regular
21875412,cfcc,A41,tiger
21875412,county,"Lake, IL",tiger
21875412,reviewed,no,tiger
21875412,zip_left,60060,tiger
21875412,name_base,Haverton,tiger
21875412,name_type,Dr,tiger
21875412,zip_right,60060,tiger
21876393,name,Saddle Tree Lane,regular
21876393,highway,residential,regular
21876393,cfcc,A41,tiger
21876393,county,"Lake, IL",tiger
21876393,reviewed,no,tiger
21876393,zip_left,60010,tiger
21876393,name_base,Saddle Tree,tiger
21876393,name_type,Ln,tiger
21876393,zip_right,60010,tiger
21877163,name,Vernon Trail,regular
21877163,highway,residential,regular
21877163,cfcc,A41,tiger
21877163,county,"Lake, IL",tiger
21877163,reviewed,no,tiger
21877163,zip_left,60015,tiger
21877163,name_base,Vernon,tiger
21877163,name_type,Trl,tiger
21877163,zip_right,60015,tiger
21878108,name,Enclave Way,regular
21878108,highway,residential,regular
21878108,cfcc,A41,tiger
21878108,tlid,119722220,tiger
21878108,county,"Lake, IL",tiger
21878108,source,tiger_import_dch_v0.6_20070810,tiger
21878108,reviewed,no,tiger
21878108,zip_left,60047,tiger
21878108,name_base,Enclave,tiger
21878108,name_type,Way,tiger
21878108,separated,no,tiger
21878108,zip_right,60047,tiger
21878108,upload_uuid,bulk_upload.pl-a3f719aa-591f-46e6-b2c3-39be1a1529ed,tiger
21879438,name,Arbor Avenue,regular
21879438,highway,residential,regular
21879438,cfcc,A41,tiger
21879438,county,"Lake, IL",tiger
21879438,reviewed,no,tiger
21879438,zip_left,60035,tiger
21879438,name_base,Arbor,tiger
21879438,name_type,Ave,tiger
21879438,zip_right,60035,tiger
21880234,highway,service,regular
21880234,name,Allee Lane,regular
21880234,service,alley,regular
21880234,cfcc,A41,tiger
21880234,county,"Lake, IL",tiger
21880234,name_base,Allee,tiger
21880234,name_type,Ln,tiger
21880234,reviewed,no,tiger
21881233,name,Barnhill Drive,regular
21881233,highway,residential,regular
21881233,cfcc,A41,tiger
21881233,county,"Lake, IL",tiger
21881233,reviewed,no,tiger
21881233,name_base,Barnhill,tiger
21881233,name_type,Dr,tiger
21918177,highway,residential,regular
21918177,cfcc,A41,tiger
21918177,tlid,119845033,tiger
21918177,county,"McHenry, IL",tiger
21918177,source,tiger_import_dch_v0.6_20070810,tiger
21918177,reviewed,no,tiger
21918177,separated,no,tiger
21918177,upload_uuid,bulk_upload.pl-f38a75f8-9187-4b02-ae17-c77f2dd07208,tiger
21918872,name,Hickory Street West,regular
21918872,highway,residential,regular
21918872,cfcc,A41,tiger
21918872,county,"McHenry, IL",tiger
21918872,reviewed,no,tiger
21918872,zip_left,60051,tiger
21918872,name_base,Hickory,tiger
21918872,name_type,St,tiger
21918872,zip_right,60051,tiger
21918872,name_direction_suffix,W,tiger
21919427,name,Lori Lane,regular
21919427,highway,residential,regular
21919427,cfcc,A41,tiger
21919427,county,"McHenry, IL",tiger
21919427,reviewed,no,tiger
21919427,zip_left,60142,tiger
21919427,name_base,Lori,tiger
21919427,name_type,Ln,tiger
21919427,zip_right,60142,tiger
21919952,name,Cimarron Drive,regular
21919952,highway,residential,regular
21919952,cfcc,A41,tiger
21919952,county,"McHenry, IL",tiger
21919952,reviewed,no,tiger
21919952,zip_left,60013,tiger
21919952,name_base,Cimarron,tiger
21919952,name_type,Dr,tiger
21919952,zip_right,60013,tiger
21920597,name,Lancaster Drive,regular
21920597,highway,residential,regular
21920597,cfcc,A41,tiger
21920597,county,"McHenry, IL",tiger
21920597,reviewed,no,tiger
21920597,zip_left,60014,tiger
21920597,name_base,Lancaster,tiger
21920597,name_type,Dr,tiger
21920597,zip_right,60014,tiger
21920597,zip_left_1,60102,tiger
21920597,zip_right_1,60102,tiger
21921239,name,Hazelwood Court,regular
21921239,highway,residential,regular
21921239,cfcc,A41,tiger
21921239,county,"McHenry, IL",tiger
21921239,reviewed,no,tiger
21921239,zip_left,60156,tiger
21921239,name_base,Hazelwood,tiger
21921239,name_type,Ct,tiger
21921239,zip_right,60156,tiger
21921917,name,Tecoma Drive,regular
21921917,highway,residential,regular
21921917,cfcc,A41,tiger
21921917,county,"McHenry, IL",tiger
21921917,reviewed,no,tiger
21921917,zip_left,60012,tiger
21921917,name_base,Tecoma,tiger
21921917,name_type,Dr,tiger
21921917,zip_right,60012,tiger
21922382,name,Courtney Drive,regular
21922382,highway,residential,regular
21922382,cfcc,A41,tiger
21922382,county,"McHenry, IL",tiger
21922382,reviewed,no,tiger
21922382,zip_left,60156,tiger
21922382,name_base,Courtney,tiger
21922382,name_type,Dr,tiger
21922382,zip_right,60156,tiger
21922889,name,College Street,regular
21922889,highway,residential,regular
21922889,cfcc,A41,tiger
21922889,county,"McHenry, IL",tiger
21922889,reviewed,no,tiger
21922889,zip_left,60014,tiger
21922889,name_base,College,tiger
21922889,name_type,St,tiger
21922889,zip_right,60014,tiger
21923374,name,South Walkup Avenue,regular
21923374,highway,residential,regular
21923374,cfcc,A41,tiger
21923374,county,"McHenry, IL",tiger
21923374,reviewed,no,tiger
21923374,zip_left,60014,tiger
21923374,name_base,Walkup,tiger
21923374,name_type,Ave,tiger
21923374,zip_right,60014,tiger
21923374,name_direction_prefix,S,tiger
21923890,name,Asbury Court,regular
21923890,highway,residential,regular
21923890,cfcc,A41,tiger
21923890,county,"McHenry, IL",tiger
21923890,reviewed,no,tiger
21923890,zip_left,60156,tiger
21923890,name_base,Asbury,tiger
21923890,name_type,Ct,tiger
21923890,zip_right,60156,tiger
21924481,name,Fir Street,regular
21924481,highway,residential,regular
21924481,cfcc,A41,tiger
21924481,county,"McHenry, IL",tiger
21924481,reviewed,no,tiger
21924481,zip_left,60156,tiger
21924481,name_base,Fir,tiger
21924481,name_type,St,tiger
21925049,name,Winslow Way,regular
21925049,highway,residential,regular
21925049,cfcc,A41,tiger
21925049,county,"McHenry, IL",tiger
21925049,reviewed,no,tiger
21925049,zip_left,60156,tiger
21925049,name_base,Winslow,tiger
21925049,name_type,Way,tiger
21925049,zip_right,60156,tiger
21925049,zip_left_1,60156,tiger
21925049,zip_left_2,60156,tiger
21925049,zip_left_3,60156,tiger
21925049,zip_left_4,60156,tiger
21925559,name,Harvard Subdivision,regular
21925559,gauge,1435,regular
21925559,usage,main,regular
21925559,tracks,2,regular
21925559,railway,rail,regular
21925559,operator,UP,regular
21925559,electrified,no,regular
21925559,old_railway_operator,C&NW,regular
21926249,name,Green Pasture Drive,regular
21926249,highway,residential,regular
21926249,cfcc,A41,tiger
21926249,county,"McHenry, IL",tiger
21926249,reviewed,no,tiger
21926249,zip_left,60102,tiger
21926249,name_base,Green Pasture,tiger
21926249,name_type,Dr,tiger
21926249,zip_right,60102,tiger
21926802,name,White Oaks Drive,regular
21926802,highway,residential,regular
21926802,cfcc,A41,tiger
21926802,county,"McHenry, IL",tiger
21926802,reviewed,no,tiger
21926802,zip_left,60013,tiger
21926802,name_base,White Oaks,tiger
21926802,name_type,Dr,tiger
21926802,zip_right,60013,tiger
21927386,name,Kenneth Drive,regular
21927386,highway,residential,regular
21927386,cfcc,A41,tiger
21927386,county,"McHenry, IL",tiger
21927386,reviewed,no,tiger
21927386,zip_left,60014,tiger
21927386,name_base,Kenneth,tiger
21927386,name_type,Dr,tiger
21927386,zip_right,60014,tiger
21928012,name,Millwood Street,regular
21928012,highway,residential,regular
21928012,cfcc,A41,tiger
21928012,county,"McHenry, IL",tiger
21928012,reviewed,no,tiger
21928012,zip_left,60013,tiger
21928012,name_base,Millwood,tiger
21928012,name_type,St,tiger
21928012,zip_right,60013,tiger
21928526,name,Hastings Avenue,regular
21928526,highway,residential,regular
21928526,cfcc,A41,tiger
21928526,county,"McHenry, IL",tiger
21928526,reviewed,no,tiger
21928526,zip_left,60014,tiger
21928526,name_base,Hastings,tiger
21928526,name_type,Ave,tiger
21928526,zip_right,60014,tiger
21929080,name,Erick Street,regular
21929080,highway,residential,regular
21929080,cfcc,A41,tiger
21929080,county,"McHenry, IL",tiger
21929080,reviewed,no,tiger
21929080,name_base,Erick,tiger
21929080,name_type,St,tiger
21929630,name,Stratford Court,regular
21929630,highway,residential,regular
21929630,cfcc,A41,tiger
21929630,county,"McHenry, IL",tiger
21929630,reviewed,no,tiger
21929630,zip_left,60042,tiger
21929630,name_base,Stratford,tiger
21929630,name_type,Ct,tiger
21929630,zip_right,60042,tiger
21930224,name,Riverside Drive,regular
21930224,highway,residential,regular
21930224,cfcc,A41,tiger
21930224,county,"McHenry, IL",tiger
21930224,reviewed,no,tiger
21930224,zip_left,60014,tiger
21930224,name_base,Riverside,tiger
21930224,name_type,Dr,tiger
21930224,zip_right,60014,tiger
21930945,name,Kennsington Lane,regular
21930945,highway,residential,regular
21930945,cfcc,A41,tiger
21930945,county,"McHenry, IL",tiger
21930945,reviewed,no,tiger
21930945,zip_left,60014,tiger
21930945,name_base,Kennsington,tiger
21930945,name_type,Ln,tiger
21930945,zip_right,60014,tiger
22052372,name,W Lakeland Trl,regular
22052372,highway,residential,regular
22053177,highway,residential,regular
22053177,cfcc,A41,tiger
22053177,tlid,111589831:111589832,tiger
22053177,county,"Will, IL",tiger
22053177,source,tiger_import_dch_v0.6_20070810,tiger
22053177,reviewed,no,tiger
22053177,separated,no,tiger
22053177,upload_uuid,bulk_upload.pl-e919e15b-73e1-4b2e-9817-aaeba67598f2,tiger
22054112,name,Schweitzer Ed,regular
22054112,name_1,Southtownline Road,regular
22054112,highway,service,regular
22054112,cfcc,A41,tiger
22054112,county,"Will, IL",tiger
22054112,reviewed,no,tiger
22054112,name_base,Schweitzer Ed,tiger
22054112,name_type,Rd,tiger
22054112,name_base_1,Southtownline,tiger
22054112,name_type_1,Rd,tiger
22054112,name_direction_prefix,S,tiger
22055330,railway,rail,regular
22055330,service,spur,regular
22055330,cfcc,B21,tiger
22055330,county,"Will, IL",tiger
22055330,reviewed,no,tiger
22056259,name,Brown's Circle,regular
22056259,highway,residential,regular
22056259,cfcc,A41,tiger
22056259,tlid,111564657,tiger
22056259,county,"Will, IL",tiger
22056259,source,tiger_import_dch_v0.6_20070810,tiger
22056259,reviewed,no,tiger
22056259,separated,no,tiger
22056259,upload_uuid,bulk_upload.pl-e919e15b-73e1-4b2e-9817-aaeba67598f2,tiger
22056785,name,South Center Road,regular
22056785,lanes,2,regular
22056785,name_1,County Highway 19,regular
22056785,highway,tertiary,regular
22056785,maxspeed,55 mph,regular
22056785,cfcc,A41,tiger
22056785,county,"Will, IL",tiger
22056785,reviewed,no,tiger
22056785,zip_left,60468,tiger
22056785,name_base,Center,tiger
22056785,name_type,Rd,tiger
22056785,zip_right,60468,tiger
22056785,name_base_1,County Highway 19,tiger
22056785,name_direction_prefix,S,tiger
22057309,name,Gloria Street,regular
22057309,highway,residential,regular
22057833,name,Birchwood Road,regular
22057833,highway,residential,regular
22057833,cfcc,A41,tiger
22057833,county,"Will, IL",tiger
22057833,reviewed,no,tiger
22057833,zip_left,60423,tiger
22057833,name_base,Birchwood,tiger
22057833,name_type,Rd,tiger
22057833,zip_right,60423,tiger
22058342,name,Davis Street,regular
22058342,highway,residential,regular
22058817,highway,residential,regular
22058817,name,Edinburgh Drive,regular
22058817,cfcc,A41,tiger
22058817,county,"Will, IL",tiger
22058817,name_base,Edinburgh,tiger
22058817,name_type,Dr,tiger
22058817,reviewed,yes,tiger
22059245,name,Nebraska A Court,regular
22059245,highway,residential,regular
22059245,cfcc,A41,tiger
22059245,county,"Will, IL",tiger
22059245,reviewed,no,tiger
22059245,zip_left,60423,tiger
22059245,name_base,Nebraska A,tiger
22059245,name_type,Ct,tiger
22059245,zip_right,60423,tiger
22059645,name,Springdale Circle,regular
22059645,highway,residential,regular
22059645,cfcc,A41,tiger
22059645,county,"Will, IL",tiger
22059645,reviewed,no,tiger
22059645,name_base,Springdale,tiger
22059645,name_type,Cir,tiger
22060210,name,Grandview Avenue,regular
22060210,highway,residential,regular
22060210,cfcc,A41,tiger
22060210,county,"Will, IL",tiger
22060210,reviewed,no,tiger
22060210,zip_left,60435,tiger
22060210,name_base,Grandview,tiger
22060210,name_type,Ave,tiger
22060210,zip_right,60435,tiger
22060683,name,South Eastern Avenue,regular
22060683,highway,residential,regular
22061177,name,Piper Avenue,regular
22061177,highway,residential,regular
22061177,cfcc,A41,tiger
22061177,county,"Will, IL",tiger
22061177,reviewed,no,tiger
22061177,name_base,Piper,tiger
22061177,name_type,Ave,tiger
22061649,name,Crossing Road,regular
22061649,highway,unclassified,regular
22062207,name,Dover Circle,regular
22062207,name_1,Dover Court,regular
22062207,highway,residential,regular
22062207,cfcc,A41,tiger
22062207,county,"Will, IL",tiger
22062207,reviewed,no,tiger
22062207,zip_left,60423,tiger
22062207,name_base,Dover,tiger
22062207,name_type,Cir,tiger
22062207,name_base_1,Dover,tiger
22062207,name_type_1,Ct,tiger
22063107,highway,residential,regular
22063107,name,Pheasant Circle,regular
22063107,cfcc,A41,tiger
22063107,county,"Will, IL",tiger
22063107,name_base,Pheasant,tiger
22063107,name_type,Cir,tiger
22063107,reviewed,yes,tiger
22063107,zip_left,60491,tiger
22063107,zip_right,60491,tiger
22063628,name,Lafayette Drive,regular
22063628,highway,residential,regular
22063628,cfcc,A41,tiger
22063628,county,"Will, IL",tiger
22063628,reviewed,no,tiger
22063628,zip_left,60440,tiger
22063628,name_base,Lafayette,tiger
22063628,name_type,Dr,tiger
22063628,zip_right,60440,tiger
22064030,highway,residential,regular
22064030,name,Scott Drive,regular
22064030,cfcc,A41,tiger
22064030,county,"Will, IL",tiger
22064030,name_base,Scott,tiger
22064030,name_type,Dr,tiger
22064030,reviewed,yes,tiger
22064030,zip_left,60441,tiger
22064030,zip_right,60441,tiger
22064519,name,Creekside Drive,regular
22064519,highway,residential,regular
22064519,cfcc,A41,tiger
22064519,county,"Will, IL",tiger
22064519,reviewed,no,tiger
22064519,zip_left,60440,tiger
22064519,name_base,Creekside,tiger
22064519,name_type,Dr,tiger
22064519,zip_right,60440,tiger
22064992,name,Bluejay Lane,regular
22064992,highway,residential,regular
22065419,name,Krystal Court,regular
22065419,highway,residential,regular
22065419,cfcc,A41,tiger
22065419,county,"Will, IL",tiger
22065419,reviewed,no,tiger
22065419,name_base,Krystal,tiger
22065419,name_type,Ct,tiger
22065931,highway,residential,regular
22065931,name,Lake View Drive,regular
22065931,cfcc,A41,tiger
22065931,county,"Will, IL",tiger
22065931,name_base,Lake View,tiger
22065931,name_type,Dr,tiger
22065931,reviewed,yes,tiger
22065931,zip_left,60467,tiger
22065931,zip_left_1,60467,tiger
22065931,zip_right,60467,tiger
22066359,name,Morgan Court,regular
22066359,highway,residential,regular
22066359,cfcc,A41,tiger
22066359,county,"Will, IL",tiger
22066359,reviewed,no,tiger
22066359,zip_left,60442,tiger
22066359,name_base,Morgan,tiger
22066359,name_type,Ct,tiger
22066359,zip_right,60442,tiger
22066921,name,Hiddenlake Trail,regular
22066921,name_1,South Hidden Lake Trail,regular
22066921,highway,residential,regular
22066921,cfcc,A41,tiger
22066921,county,"Will, IL",tiger
22066921,reviewed,no,tiger
22066921,zip_left,60417,tiger
22066921,name_base,Hiddenlake,tiger
22066921,name_type,Trl,tiger
22066921,zip_right,60417,tiger
22066921,name_base_1,Hidden Lake,tiger
22066921,name_type_1,Trl,tiger
22066921,name_direction_prefix_1,S,tiger
22067446,name,West Westwood Drive,regular
22067446,highway,residential,regular
22067978,name,Geranium Court,regular
22067978,highway,residential,regular
22067978,cfcc,A41,tiger
22067978,county,"Will, IL",tiger
22067978,reviewed,no,tiger
22067978,zip_left,60565,tiger
22067978,name_base,Geranium,tiger
22067978,name_type,Ct,tiger
22067978,zip_right,60565,tiger
22068426,name,Bay Court,regular
22068426,highway,residential,regular
22068426,cfcc,A41,tiger
22068426,county,"Will, IL",tiger
22068426,reviewed,no,tiger
22068426,zip_left,60451,tiger
22068426,name_base,Bay,tiger
22068426,name_type,Ct,tiger
22068426,zip_right,60451,tiger
22068961,name,Stoney Island Avenue,regular
22068961,highway,residential,regular
22068961,cfcc,A41,tiger
22068961,county,"Will, IL",tiger
22068961,reviewed,no,tiger
22068961,zip_left,60417,tiger
22068961,name_base,Stoney Island,tiger
22068961,name_type,Ave,tiger
22069411,name,Leven Avenue,regular
22069411,highway,residential,regular
22069411,cfcc,A41,tiger
22069411,county,"Will, IL",tiger
22069411,reviewed,no,tiger
22069411,zip_left,60451,tiger
22069411,name_base,Leven,tiger
22069411,name_type,Ave,tiger
22069411,zip_right,60451,tiger
22070082,name,Aspen Drive,regular
22070082,highway,residential,regular
22070082,cfcc,A41,tiger
22070082,county,"Will, IL",tiger
22070082,reviewed,no,tiger
22070082,zip_left,60451,tiger
22070082,name_base,Aspen,tiger
22070082,name_type,Dr,tiger
22070082,zip_right,60451,tiger
22070868,name,Cindy Drive,regular
22070868,highway,residential,regular
22071534,name,West Woodcrest Avenue,regular
22071534,highway,residential,regular
22071534,cfcc,A41,tiger
22071534,county,"Will, IL",tiger
22071534,zip_left,60491,tiger
22071534,name_base,Woodcrest,tiger
22071534,name_type,Ave,tiger
22071534,zip_right,60441,tiger
22071534,name_direction_prefix,W,tiger
22072204,name,West Guinevere Lane,regular
22072204,highway,residential,regular
22072204,cfcc,A41,tiger
22072204,county,"Will, IL",tiger
22072204,reviewed,no,tiger
22072204,zip_left,60431,tiger
22072204,name_base,Guinevere,tiger
22072204,name_type,Ln,tiger
22072204,zip_right,60431,tiger
22072204,name_direction_prefix,W,tiger
22072730,name,Blackberry Circle,regular
22072730,highway,residential,regular
22072730,cfcc,A41,tiger
22072730,county,"Will, IL",tiger
22072730,reviewed,no,tiger
22072730,zip_left,60565,tiger
22072730,name_base,Blackberry,tiger
22072730,name_type,Cir,tiger
22072730,zip_right,60565,tiger
22073366,name,North Washington Street,regular
22073366,highway,residential,regular
